DEBUG | 2023-01-06 23:27:24,880 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x000001C9960EBDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:24,880 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:24,881 | client.py | Process started
DEBUG | 2023-01-06 23:27:24,883 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x000001CB1C7CBDC0>, <socket.socket fd=448, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51646), raddr=('127.0.0.1', 7777)>, 'test1'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:24,884 | client.py | Process started
DEBUG | 2023-01-06 23:27:24,886 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x000001C9960EBDC0>, <socket.socket fd=456, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51647), raddr=('127.0.0.1', 7777)>, 'test3'), {}). From module __main__. From function self._bootstrap_inner(). 
INFO | 2023-01-06 23:27:24,923 | client.py | Client created, Account: test4
DEBUG | 2023-01-06 23:27:24,925 | client.py | Presence created test4
DEBUG | 2023-01-06 23:27:24,926 | client.py | Called function create_presence with params ((<__main__.Client object at 0x000001FFD3EFBDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:24,927 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x00000232CEEABDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:24,928 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:24,929 | client.py | Process started
DEBUG | 2023-01-06 23:27:24,930 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x00000232CEEABDC0>, <socket.socket fd=432, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51648), raddr=('127.0.0.1', 7777)>, 'test2'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:25,445 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x000001FFD3EFBDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:25,446 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:25,447 | client.py | Process started
DEBUG | 2023-01-06 23:27:25,448 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x000001FFD3EFBDC0>, <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51649), raddr=('127.0.0.1', 7777)>, 'test4'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:25,885 | client.py | Called function main with params ((<__main__.Client object at 0x000001CB1C7CBDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:25,901 | client.py | Called function main with params ((<__main__.Client object at 0x000001C9960EBDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:25,932 | client.py | Called function main with params ((<__main__.Client object at 0x00000232CEEABDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:26,464 | client.py | Called function main with params ((<__main__.Client object at 0x000001FFD3EFBDC0>,), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,410 | client.py | Client created, Account: test1
DEBUG | 2023-01-06 23:27:49,413 | client.py | Presence created test1
DEBUG | 2023-01-06 23:27:49,418 | client.py | Called function create_presence with params ((<__main__.Client object at 0x00000239230ABDC0>,), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,435 | client.py | Client created, Account: test3
DEBUG | 2023-01-06 23:27:49,441 | client.py | Presence created test3
DEBUG | 2023-01-06 23:27:49,444 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x00000239230ABDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,444 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:49,446 | client.py | Called function create_presence with params ((<__main__.Client object at 0x00000291EF32BDC0>,), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,451 | client.py | Client created, Account: test4
DEBUG | 2023-01-06 23:27:49,451 | client.py | Process started
DEBUG | 2023-01-06 23:27:49,452 | client.py | Presence created test4
DEBUG | 2023-01-06 23:27:49,454 | client.py | Called function create_presence with params ((<__main__.Client object at 0x0000018D45DCBDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:49,455 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x00000291EF32BDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,456 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:49,459 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x00000239230ABDC0>, <socket.socket fd=340, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51652), raddr=('127.0.0.1', 7777)>, 'test1'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:49,460 | client.py | Process started
DEBUG | 2023-01-06 23:27:49,462 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x00000291EF32BDC0>, <socket.socket fd=468, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51653), raddr=('127.0.0.1', 7777)>, 'test3'), {}). From module __main__. From function self._bootstrap_inner(). 
INFO | 2023-01-06 23:27:49,463 | client.py | Client created, Account: test2
DEBUG | 2023-01-06 23:27:49,465 | client.py | Presence created test2
DEBUG | 2023-01-06 23:27:49,466 | client.py | Called function create_presence with params ((<__main__.Client object at 0x0000021411E9BDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:49,467 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x0000018D45DCBDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:49,467 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:49,469 | client.py | Process started
DEBUG | 2023-01-06 23:27:49,470 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x0000018D45DCBDC0>, <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51654), raddr=('127.0.0.1', 7777)>, 'test4'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:50,025 | client.py | Called function answer_handler with params ((<__main__.Client object at 0x0000021411E9BDC0>, {'response': 400, 'error': 'BAD REQUEST'}), {}). From module __main__. From function client.main(). 
INFO | 2023-01-06 23:27:50,025 | client.py | Connected. Server answer: 400 : BAD REQUEST
DEBUG | 2023-01-06 23:27:50,028 | client.py | Process started
DEBUG | 2023-01-06 23:27:50,030 | threading.py | Called function receive_message with params ((<__main__.Client object at 0x0000021411E9BDC0>, <socket.socket fd=312, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51655), raddr=('127.0.0.1', 7777)>, 'test2'), {}). From module __main__. From function self._bootstrap_inner(). 
DEBUG | 2023-01-06 23:27:50,463 | client.py | Called function main with params ((<__main__.Client object at 0x00000291EF32BDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:50,463 | client.py | Called function main with params ((<__main__.Client object at 0x00000239230ABDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:50,480 | client.py | Called function main with params ((<__main__.Client object at 0x0000018D45DCBDC0>,), {}). From module __main__. From function client.main(). 
DEBUG | 2023-01-06 23:27:51,031 | client.py | Called function main with params ((<__main__.Client object at 0x0000021411E9BDC0>,), {}). From module __main__. From function client.main(). 
